screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
jairbolsonaro,2019-10-27T15:07:41Z,8- Tarifa média para voos INTERNACIONAIS já caiu 23% com a chegada de companhias aéreas low cost. PRÓXIMO PASSO do Governo Bolsonaro é consolidar o modelo para voos domésticos. https://t.co/VI5ibZr1SG,42,193,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188472341107482627
jairbolsonaro,2019-10-27T15:03:49Z,"7- A Câmara aprovou (329x86) o Acordo de Salvaguardas Tecnológicas da base de Alcântara, no Maranhão. Após décadas de atraso e abandono, damos um grande passo para o desenvolvimento tecnológico, social e econômico na região. Medida deve gerar bilhões para o Brasil. https://t.co/GrpnQfrVd6",7,72,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188471369157267456
jairbolsonaro,2019-10-27T15:03:03Z,"6- Ibovespa bate recorde histórico; Mais de 760.000 empregos formais criados desde o início de nosso governo; Sinais de recuperação na economia com a confiança do investidor; Risco Brasil em queda, bem como a criminalidade. Após décadas de destruição, o Brasil está se reerguendo!",25,130,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188471173715320834
jairbolsonaro,2019-10-27T15:01:54Z,5- COMBATE À CORRUPÇÃO 3: A @CGUonline da União e a @policiafederal desarticularam organização criminosa responsável por fraudar licitação do Programa Viva Maranhão. https://t.co/StbLPvism0,35,170,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188470883792424966
jairbolsonaro,2019-10-27T14:57:37Z,"4- COMBATE À CORRUPÇÃO 2: A Polícia Federal deflagra a 67a fase da Lava Jato. A operação ‘Tango &amp; Cash’ objetiva investigar a atuação de possível cartel de empreiteiras, cujo objetivo era vencer licitações de grandes obras ligadas a empresas estatais. @SF_Moro",18,88,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188469809580826626
jairbolsonaro,2019-10-27T14:57:01Z,"3- COMBATE À CORRUPÇÃO 1: ação da @policiafederal devido a interferências parlamentar em troca de proteção na CPI dos fundos de pensão. Quadrilha do ""Novo Cangaço"" desarticulada, grupo aterrorizava pequenos municípios no Nordeste. Trabalho conjunto da PC e PM, BM e @PRFBrasil",41,173,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188469656312524800
jairbolsonaro,2019-10-27T14:53:33Z,"2- PROJETO VIGIA: as organizações criminosas responsáveis pelo contrabando de mercadorias nas fronteiras tem prejuízo de R$4,5 bilhões em nosso Governo. Os pontos de atuação em fronteiras do Projeto são em MS, MT, RO e AC.",125,589,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188468784295743489
jairbolsonaro,2019-10-27T14:52:59Z,"SEMANA DO PRESIDENTE: RESULTADOS (terceira semana de outubro).

1- O Saque Imediato do FGTS vai pagar R$40 bilhões até dezembro de 2019 a 96 milhões de trabalhadores. 100% dos brasileiros com direito de sacar o benefício, ANTES DO NATAL. https://t.co/8POlSjB1AN",0,0,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188468641882353671
jairbolsonaro,2019-10-27T13:06:31Z,"- Nossa viagem ao Oriente Médio. 
- O Brasil recupera a sua confiança no mundo. https://t.co/pIBQnjGdsc",225,1091,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188441847984721921
jairbolsonaro,2019-10-26T23:00:13Z,Qualquer outro teria menos independência e disposição para levar adiante uma proposta de mais liberdade econômica para o Brasil. Nós tivemos e estamos avançando. Os números mostram que caminhamos para um ambiente fértil de emprego e prosperidade. Adiante! Boa noite a todos! 🇧🇷👍🏼,235,1211,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188228870593536000
jairbolsonaro,2019-10-26T22:58:29Z,"Nunca a economia brasileira deu tantos passos em direção ao liberalismo quanto está dando em nosso Governo, coisa que jamais aconteceria não fosse nosso projeto independente que permitiu escolher nomes técnicos comprometidos com o Brasil e com o povo. É preciso reconhecer isto!",57,371,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188228432066482176
jairbolsonaro,2019-10-26T19:20:56Z,Visita ao Oriente Médio: A importância da relação e expansão comercial do Brasil com estes países. https://t.co/AC7WSaPOOt,132,635,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188173687226286080
jairbolsonaro,2019-10-26T15:48:55Z,- ATENÇÃO! O Foro de São Paulo segue com seu plano de trazer instabilidade a toda América Latina. Por @BolsonaroSP https://t.co/YPwX4g5RF7,409,1382,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188120331350937600
jairbolsonaro,2019-10-26T13:44:46Z,"RT @danielPMERJ: ""Comandante"" das FARC faz ameaças a @jairbolsonaro e chama o multicriminoso @LulaOficial de ""Comandante"". Não sei a veracidade deste vídeo, mas se tiver o contato deste comédia, @LulaOficial , diga a ele que aqui é Brasil, não é Colômbia. Se tentarem, vão levar chumbo grosso! https://t.co/VrqnN9FLCJ",977,0,,danielPMERJ,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188089084792758272
jairbolsonaro,2019-10-26T13:05:20Z,- Na China somos mais de 1 bilhão de flamenguistas. https://t.co/npdFKbTnqD,245,1519,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1188079164668219393
jairbolsonaro,2019-10-26T00:27:23Z,"- Obrigado China pela recepção!

- Partindo para os Emirados Árabes. https://t.co/1SEVipyNRW",103,799,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187888418711375872
jairbolsonaro,2019-10-25T21:32:04Z,"Originalmente, o saque imediato (FGTS) iria até março, mas o banco antecipou o cronograma, e todos os trabalhadores receberão o dinheiro este ano. @AgoraNoticiasBr",69,351,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187844300442427395
jairbolsonaro,2019-10-25T21:31:13Z,"O saque começou em setembro para quem tem poupança ou conta corrente na Caixa, com crédito automático. No total, os saques do FGTS resultam em uma liberação de cerca de R$ 40 bilhões na economia até o fim do ano.",104,555,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187844085975080964
jairbolsonaro,2019-10-25T21:30:37Z,"A @Caixa Econômica Federal iniciou hoje (25/10) mais uma etapa de liberação do saque imediato do Fundo de Garantia do Tempo de Serviço (FGTS), para contas ativas ou inativas. Os trabalhadores nascidos em fevereiro e março sem conta no banco poderão retirar o dinheiro.",231,1325,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187843934397046784
jairbolsonaro,2019-10-25T14:08:59Z,Municípios brasileiros ainda podem aderir ao maior programa de desenvolvimento infantil do mundo. Prazo está aberto para mais de 1.500 cidades. https://t.co/HLfWg01yrz,33,143,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187732793046044673
jairbolsonaro,2019-10-25T14:08:25Z,"Diante de 20 países, O programa Criança Feliz se mostrou referência. O encontro foi organizado pelo Centro para Pesquisa Internacional sobre Desenvolvimento na China. Políticas mundiais de promoção à educação e de combate à desigualdade social. Ex: https://t.co/wCdZAV1pYa",57,278,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187732649881866242
jairbolsonaro,2019-10-25T14:01:08Z,"Programa Criança Feliz é reconhecido como referência para diminuição de desigualdade social no mundo. O Brasil assumiu papel de liderança no Fórum de Desenvolvimento Sustentável, realizado em Pequim. @MinCidadania https://t.co/ZmQ7iVuKoN",197,958,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187730817092591619
jairbolsonaro,2019-10-25T13:21:44Z,Marcos Valério alega que o corrupto presidiário Lula é um dos mandantes do assassinato de Celso Daniel! Surpreso? Não!,232,936,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187720902596812800
jairbolsonaro,2019-10-25T12:07:22Z,China e a importância da visita do Presidente Jair Bolsonaro à Ásia. https://t.co/ALn5FA6YcT,51,292,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187702188962992129
jairbolsonaro,2019-10-25T12:02:06Z,"Visita oficial à China: foram assinados vários atos na área de infraestrutura e agricultura, além de termos convidado para a participação da China no megaleilão de óleo e gás. O resultado seguirá a nova lei de partilhas para melhorias de estados e municípios do Brasil. https://t.co/eUCb2dl1V9",181,921,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187700862442979328
jairbolsonaro,2019-10-25T09:06:49Z,"60 mil pescadores afetados por manchas de óleo receberão seguro defeso e R$59,9 milhões serão utilizados em novembro. O @mdregional_br também libera recursos, assim como a @marmilbr , @mmeioambiente e outros órgãos atuam na região desde o dia 2/set. https://t.co/xkrKk7CrJX",135,552,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187656749807034368
jairbolsonaro,2019-10-25T00:16:53Z,"RT @SF_Moro: Mais uma quadrilha do ""Novo Cangaço"" desarticulada, grupo que aterrorizava pequenos municípios no Nordeste. Trabalho conjunto da Polícia Civil e Militar da Paraíba, Bombeiros Militares e da Polícia Rodoviária Federal. https://t.co/qQULoTyNG3",5043,0,,SF_Moro,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187523389445029888
jairbolsonaro,2019-10-24T21:38:47Z,"O Secretário do @MinEconomia , explicitou também sobre a necessidade da reforma administrativa para que o governo seja mais eficiente, mesmo com todos os esforços bem sucedidos desde o início do Governo. Juntos, temos que ir muito mais longe! https://t.co/U037hEqDDR",52,303,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187483601295806465
jairbolsonaro,2019-10-24T21:37:21Z,"O Secretário Especial de Previdência e Trabalho, @rogeriosmarinho , expõe que o governo vai apresentar na primeira semana de novembro ações para inserção no mercado de trabalho para os jovens que são cerca de 30%, contra 11% da média da sociedade. https://t.co/CkmIg5Hlc4",215,1189,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187483240690524160
jairbolsonaro,2019-10-24T19:10:04Z,"Nessa quinta-feira, por motivo de viagem à China, não realizaremos nossa Live semanal.",11,170,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187446175382855681
jairbolsonaro,2019-10-24T18:08:43Z,O comércio Brasil/China e a importância da visita do Presidente Jair Bolsonaro à Ásia. https://t.co/mopwrfp3uw,216,1012,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187430736200122369
jairbolsonaro,2019-10-24T15:06:21Z,"Boas notícias para o Brasil: mais exportação de carne, frutas e vegetais para China em breve: produção, empregos nas áreas e crescimento da economia. Com a palavra a @Min_Agricultura @TerezaCrisMS : https://t.co/3ybHXYSxmY",317,1488,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187384840183779330
jairbolsonaro,2019-10-24T14:57:13Z,RT @tvbrasilgov: A @CGUonline  e a @policiafederal  desarticularam organização criminosa responsável por fraudar licitação do Programa Viva Maranhão. Leia mais: https://t.co/Z8aSQt1bdV,84,0,,tvbrasilgov,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187382544645443585
jairbolsonaro,2019-10-24T13:41:27Z,"- Encontro com empresários chineses e presidente da FIESP na China.

- Oportunidade de bilhões de dólares de investimento na área de agricultura, infraestrutura e outros. https://t.co/VZF6ZeOzSh",1526,7933,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187363478018899968
jairbolsonaro,2019-10-24T10:47:58Z,"A Câmara aprovou (329x86) o Acordo de Salvaguardas Tecnológicas da base de Alcântara, no Maranhão. Após décadas de atraso e abandono, damos um grande passo para o desenvolvimento tecnológico, social e econômico na região. Medida deve gerar bilhões p/ o Brasil. Seguimos avançando! https://t.co/OW3raF8T5i",3047,16550,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187319816102862849
jairbolsonaro,2019-10-24T01:23:37Z,"Atendendo a comunidade brasileira que vive no Japão, levamos às autoridades suas necessidades. 🇧🇷🤝🇯🇵 https://t.co/aNmLNyEG9X",1910,12385,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187177796159840257
jairbolsonaro,2019-10-24T01:08:23Z,"- Hotel Imperial.
- Despedida de Tokio.
- Obrigado Japão. https://t.co/epSNqZiuTJ",4594,29366,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187173961538441216
jairbolsonaro,2019-10-24T01:02:10Z,@secomvc @rsallesmma @govbr @mmeioambiente https://t.co/kezETiEIZj,766,3257,secomvc,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1187172396727492608
jairbolsonaro,2019-10-24T01:01:40Z,"RT @secomvc: Em cadeia nacional de rádio e TV, o ministro @rsallesmma anunciou que o @govbr vai cobrar explicações da Venezuela sobre o óleo que atinge o litoral nordestino. O pedido será feito formalmente à Organização dos Estados Americanos. #MarLimpoÉVida
Fonte: Ministério do Meio Ambiente https://t.co/ZazF8onyeY",1522,0,,secomvc,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1187172269937827841
